RouteID,latitude,longitude,nodeIdx,road,address,tollName,agency,state,roadType,cost,payment,node,lanes,duration,tollGrpId,eloc,distance,type,Road Catagory
12,23.115423,72.642845,1685,Sardar Patel Ring Road;SP Ring Road,"Sardar Patel Ring Road, Gandhinagar, Gujarat, 382426",Bhaat Toll Plaza,,Gujarat;GJ,RDA,16,['cash'],270506139,0,8886.5,177,JVKE2Z,103133.6,barrier,"RDA,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NHY,NHY,RDA,NGQ,NGQ,NGQ,NHY"
12,23.096256,72.686405,1801,Ahmedabad Bypass;Sardar Patel Ring Road;SP Ring Road;NH 48,"Ahmedabad Bypass, Asarva, Ahmedabad District, Gujarat, 382330",Ranasan Toll Plaza,NHAI,Gujarat;GJ,NGQ,30,['cash'],84941335,0,9333.2,181,JVKGG7,108676.7,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NHY,NHY,RDA,NGQ,NGQ,NGQ,NHY"
12,22.983773,72.663833,2023,Ahmedabad Bypass;Sardar Patel Ring Road;SP Ring Road;NH 48,"Ahmedabad Bypass, Vatva, Ahmedabad District, Gujarat, 382449",Ramol Toll Plaza,NHAI,Gujarat;GJ,NGQ,30,['cash'],84941332,0,10617.2,180,JVKFD7,121631,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NHY,NHY,RDA,NGQ,NGQ,NGQ,NHY"
12,22.970032,72.662089,2053,NE 1,"Ramol, Vatva, Ahmedabad District;Ahmadabad District, Gujarat, 382449",Ahmedabad Ring Road Entry Toll Plaza,NHAI,Gujarat;GJ,NGQ,135,['cash'],84941348,0,10811.9,390523106,JVKHP2,123184.9,ticket,"NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NHY,NHY,RDA,NGQ,NGQ,NGQ,NHY"
12,22.413804,73.149435,3116,Ahmedabad Vadodara Expressway;Mahatma Gandhi Expressway;NE 1,"Ahmedabad Vadodara Expressway, Vadodara, Vadodara District, Gujarat, 391745",Vadodara Main Exit Toll Plaza,NHAI,Gujarat;GJ,NGQ,,,263939977,0,14800.7,173,JVKLK4,205350.1,ticket,"NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NHY,NHY,RDA,NGQ,NGQ,NGQ,NHY"
12,22.014817,73.115347,4044,NH 48,"NH 48, Karjan, Vadodara District, Gujarat, 391244",Bharthana Karjan Toll Plaza,NHAI,Gujarat;GJ,NGQ,105,['cash'],84941320,0,19139.8,166,JVKK68,262005.1,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NHY,NHY,RDA,NGQ,NGQ,NGQ,NHY"
12,21.702284,73.061148,4599,NH 48,"NH 48, Anklesvar, Bharuch District, Gujarat, 393010",Mandava Toll Plaza,NHAI,Gujarat;GJ,NGQ,30,['cash'],286477099,9,21675.5,871,JW34AF,300054.3,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NHY,NHY,RDA,NGQ,NGQ,NGQ,NHY"
12,21.303037,72.954261,5357,NH 48,"NH 48, Kamrej, Surat District, Gujarat, 394150",Choryasi Toll Plaza,NHAI,Gujarat;GJ,NGQ,80,['cash'],271984627,7,26478.7,176,JVIMZR,349959.2,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NHY,NHY,RDA,NGQ,NGQ,NGQ,NHY"
12,20.885734,73.052202,6271,NH 48,"NH 48, Navsari, Navsari District, Gujarat, 396433",Boriach Toll Plaza,NHAI,Gujarat;GJ,NGQ,65,['cash'],276893301,0,29690.1,344,JVINE4,402909.6,barrier,"NGQ,NGQ,NGQ,NGQ,NHY,NHY,RDA,NGQ,NGQ,NGQ,NHY"
12,20.434939,72.917265,7354,NH 48,"NH 48, Pardi, Valsad District, Gujarat, 396185",Bhagwada Toll Plaza,NHAI,Gujarat;GJ,NGQ,75,['cash'],276891265,6,33057.6,169,JVISY2,461979,barrier,"NGQ,NGQ,NGQ,NHY,NHY,RDA,NGQ,NGQ,NGQ,NHY"
12,19.890544,72.942852,8434,NH 48,"NH 48, Dahanu, Palghar District, Maharashtra, 401607",Charoti Toll Plaza,NHAI,Maharashtra;MH,NGQ,65,['cash'],287814519,6,36887.4,124,JVMF10,526023.1,barrier,"NGQ,NGQ,NHY,NHY,RDA,NGQ,NGQ,NGQ,NHY"
12,19.520429,72.916971,9336,Western Expressway;NH 48,"NH 48, Vasai, Palghar District, Maharashtra, 401303",Khaniwade Toll Plaza,NHAI,Maharashtra;MH,NGQ,75,['cash'],263034477,5,39392.4,488,JVOGVK,572854.8,barrier,"NGQ,NHY,NHY,RDA,NGQ,NGQ,NGQ,NHY"
12,19.171644,72.968216,10410,Eastern Express Highway;AH 47;NH 48,"Eastern Express Highway, Durgawadi, Mulund East, Mumbai, Maharashtra, 400081",Mulund Toll Plaza,,Maharashtra;MH,NHY,40,['cash'],290132385,0,44885.3,390523552,TY69M8,623039,barrier,"NHY,NHY,RDA,NGQ,NGQ,NGQ,NHY"
12,19.169114,72.966836,10421,Eastern Express Highway;AH 47;NH 48,"Eastern Express Highway, MHADA Colony, Mulund East, Mumbai, Maharashtra, 400081",Mulund Toll Plaza,,Maharashtra;MH,NHY,40,['cash'],87761593,5,44960.5,153,JVKRHB,623356.5,barrier,"NHY,RDA,NGQ,NGQ,NGQ,NHY"
12,19.153552,72.965731,10466,Mulund Airoli Road,"Mulund Airoli Road, Mulund East, Mumbai, Maharashtra, 400081",Airoli Toll Plaza,,Maharashtra;MH,RDA,40,['cash'],290677755,6,45279.6,143,JVL87G,626129.3,barrier,"RDA,NGQ,NGQ,NGQ,NHY"
12,19.02974,73.089757,10961,Sion Panvel Expressway;Yashwantrao Chavan Expressway;AH 47,"Sion Panvel Expressway, Navi Mumbai, Maharashtra, 410209",Kharghar Toll Plaza,"MAHAPWD, MSRDC",Maharashtra;MH,NGQ,,,263883493,0,48086.7,670,JVOL8Q,651084.5,barrier,"NGQ,NGQ,NGQ,NHY"
12,18.801147,73.285488,11433,Mumbai Pune Expressway;Yashwantrao Chavan Expressway;AH 47,"Khalapur, Raigad District;Raigarh District, Maharashtra, 410202",Khalapur Toll Plaza,MSRDC,Maharashtra;MH,NGQ,320,['cash'],284207224,0,49658.8,672,JVOIR1,685493.2,ticket,"NGQ,NGQ,NHY"
12,18.713984,73.645839,12326,Mumbai Pune Expressway;Yashwantrao Chavan Expressway;AH 47,"Mumbai Pune Expressway, Mawal, Pune District, Maharashtra, 410506",Talegaon Toll Plaza,MSRDC,Maharashtra;MH,NGQ,,,284207229,9,52440.2,673,JVOHCK,735907.3,ticket,"NGQ,NHY"
12,18.700291,73.692117,12424,Old Mumbai Pune Highway;NH 48,"Old Mumbai Pune Highway, Mawal, Pune District, Maharashtra, 410506",Somatane Toll Plaza,,Maharashtra;MH,NHY,41,['cash'],263081308,4,52925.3,112,JVOHI7,741146.5,barrier,NHY
13,23.527324,72.388248,733,Ahmedabad Palanpur Highway;SH 41,"Ahmedabad Palanpur Highway, Mahesana, Mahesana District, Gujarat, 384460",Mehsana Toll Plaza,GSRDC,Gujarat;GJ,SHY,,,279154240,0,4780.7,390500069,JVIVPZ,43663,barrier,"SHY,SHY,RDA,RDA,NGQ,NHY,NHY,NHY,NHY,NHY"
13,23.186465,72.560319,1430,Ahmedabad Palanpur Highway;SH 41,"Ahmedabad Palanpur Highway, Gandhinagar, Gandhinagar District, Gujarat, 382423",Adalaj Toll Plaza,GSRDC,Gujarat;GJ,SHY,,,85169776,0,7631.7,192,JVKCUH,89277.5,barrier,"SHY,RDA,RDA,NGQ,NHY,NHY,NHY,NHY,NHY"
13,23.128532,72.592674,1582,Sardar Patel Ring Road;SP Ring Road,"Sardar Patel Ring Road, Gandhinagar, Gandhinagar District, Gujarat, 382421",Tragad Toll Plaza,,Gujarat;GJ,RDA,15,['cash'],270463361,0,8478.9,182,JVKGJ7,97671.4,barrier,"RDA,RDA,NGQ,NHY,NHY,NHY,NHY,NHY"
13,23.115423,72.642845,1685,Sardar Patel Ring Road;SP Ring Road,"Sardar Patel Ring Road, Gandhinagar, Gujarat, 382426",Bhaat Toll Plaza,,Gujarat;GJ,RDA,16,['cash'],270506139,0,8886.5,177,JVKE2Z,103133.6,barrier,"RDA,NGQ,NHY,NHY,NHY,NHY,NHY"
13,23.096256,72.686405,1801,Ahmedabad Bypass;Sardar Patel Ring Road;SP Ring Road;NH 48,"Ahmedabad Bypass, Asarva, Ahmedabad District, Gujarat, 382330",Ranasan Toll Plaza,NHAI,Gujarat;GJ,NGQ,30,['cash'],84941335,0,9333.2,181,JVKGG7,108676.7,barrier,"NGQ,NHY,NHY,NHY,NHY,NHY"
13,22.912917,72.957378,2468,Indore Ahmedabad Highway;NH 47,"Indore Ahmedabad Highway, Kathlal, Kheda District, Gujarat, 387630",Pithai Toll Plaza,NHAI,Gujarat;GJ,NHY,120,['cash'],271131433,4,12018.4,536,JVIJ50,150651.6,barrier,"NHY,NHY,NHY,NHY,NHY"
13,22.792389,73.533173,3573,Indore Ahmedabad Highway;NH 47,"Indore Ahmedabad Highway, Godhra, Panchmahals District, Gujarat, 388713",Vavadi Khurd Toll Plaza,NHAI,Gujarat;GJ,NHY,135,['cash'],276891405,0,16458.7,468,JVJN3K,223815,barrier,"NHY,NHY,NHY,NHY"
13,22.793038,73.842874,4202,Indore Ahmedabad Highway;Godhra Road;NH 47,"Indore Ahmedabad Highway, Devgadbaria, Dahod District, Gujarat, 389130",Bhatwada Godhra Toll Plaza,NHAI,Gujarat;GJ,NHY,175,['cash'],271130612,7,18693.4,467,JVJ1GB,259491.3,barrier,"NHY,NHY,NHY"
13,22.741769,74.83639,6487,Indore Ahmedabad Highway;NH 47,"Indore Ahmedabad Highway, Sardarpur, Dhar District, Madhya Pradesh, 454116",Dattigaon Toll Plaza,NHAI,Madhya Pradesh;MP,NHY,140,['cash'],271859692,0,26700,882,JVH88Z,375486.3,barrier,"NHY,NHY"
13,22.173754,75.456946,9040,AB Road;Agra Bombay Road;AH 47;NH 52,"AB Road, Dharampuri, Dhar District, Madhya Pradesh, 454552",Khalghat Toll Plaza,NHAI,Madhya Pradesh;MP,NHY,65,['cash'],94147963,0,34843.6,568,JW2VUV,497132.5,barrier,NHY
14,24.24139,72.462676,2007,Abu Road;NH 27,"Abu Road, Palanpur, Banaskantha District, Gujarat, 385001",Khemana Toll Plaza,NHAI,Gujarat;GJ,NGQ,75,['cash'],85062948,6,9181.3,201,JVI7ZO,116959.6,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NHY,NHY"
14,24.633628,72.90704,3089,NH 27,"NH 27, Pindwara, Sirohi District, Rajasthan, 307023",Undavariya Sirohi Toll Plaza,NHAI,Rajasthan;RJ,NGQ,45,['cash'],267426677,0,13654,430,JV3PAO,184960.9,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NHY,NHY"
14,24.712337,73.093821,3641,NH 27,"NH 27, Pindwara, Sirohi District, Rajasthan, 307022",Malera Toll Plaza,NHAI,Rajasthan;RJ,NGQ,115,['cash'],290676285,5,15763.4,312,JV47L6,217568.9,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NHY,NHY"
14,24.766046,73.524118,4645,NH 27,"NH 27, Gogunda, Udaipur District, Rajasthan, 313705",Gogunda Jaswantgarh Toll Plaza,NHAI,Rajasthan;RJ,NGQ,85,['cash'],283578393,5,20093.5,34,JVYPCF,270570.7,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NHY,NHY"
14,24.613792,74.231795,6180,NH 27,"NH 27, Bhindar, Udaipur District, Rajasthan, 313603",Narayanpura Toll Plaza,NHAI,Rajasthan;RJ,NGQ,140,['cash'],277166431,6,25260,341,JV6BMO,357903.9,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NHY,NHY"
14,25.033974,74.817506,7550,NH 27,"NH 27, Bassi, Chittorgarh District, Rajasthan, 312022",Bassi Toll Plaza,NHAI,Rajasthan;RJ,NGQ,90,['cash'],94107017,0,30633.8,431,JV3UZS,443923.3,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NHY,NHY"
14,25.091153,75.199044,8510,NH 27,"NH 27, Beejoliya, Bhilwara District, Rajasthan, 311602",Aroli Toll Plaza,NHAI,Rajasthan;RJ,NGQ,80,['cash'],94105684,3,34270.5,35,JV3UA2,500674.5,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NHY,NHY"
14,25.072635,75.598474,9262,NH 27,"NH 27, Talera, Bundi District, Rajasthan, 323022",Dhaneshwar Toll Plaza,NHAI,Rajasthan;RJ,NGQ,75,['cash'],267417943,4,37154.6,43,JV3UKR,547249.8,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NHY,NHY"
14,25.156171,75.776682,9600,Kota Bypass;NH 27,"Kota Bypass, Ladpura, Kota District, Rajasthan, 324010",Sakatpura Toll Plaza,NHAI,Rajasthan;RJ,NGQ,80,['cash'],271177957,0,38422.1,390522714,JV7W3K,569324.3,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NHY,NHY"
14,25.170046,76.130595,10381,Kota Baran Road;NH 27,"Kota Baran Road, Digod, Kota District, Rajasthan, 325203",Simliya Toll Plaza,NHAI,Rajasthan;RJ,NGQ,85,['cash'],267417935,4,41327,443,JV3UBM,615697.4,barrier,"NGQ,NGQ,NGQ,NGQ,NHY,NHY"
14,25.121803,76.573032,11218,NH 27,"NH 27, Baran, Baran District, Rajasthan, 325205",Fatehpur Toll Plaza,NHAI,Rajasthan;RJ,NGQ,110,['cash'],89127614,4,44297.3,36,JVYRHB,667135.6,barrier,"NGQ,NGQ,NGQ,NHY,NHY"
14,25.208689,77.135997,12240,NH 27,"NH 27, Shahbad, Baran District, Rajasthan, 325217",Mundiyar Toll Plaza,NHAI,Rajasthan;RJ,NGQ,105,['cash'],267417921,4,47777.8,37,JVYQ0L,731568.2,barrier,"NGQ,NGQ,NHY,NHY"
14,25.278989,77.614441,13294,NH 27,"NH 27, Kolaras, Shivpuri District, Madhya Pradesh, 473774",Ramnagar Toll Plaza,NHAI,Madhya Pradesh;MP,NGQ,100,['cash'],94144749,4,52164.1,427,JVF7D5,793966.7,barrier,"NGQ,NHY,NHY"
14,25.681419,77.728907,14190,AB Road;Agra Bombay Road;AH 47;NH 46,"AB Road, Shivpuri, Shivpuri District, Madhya Pradesh, 473551",Mudkhera Toll Plaza,NHAI,Madhya Pradesh;MP,NHY,100,['cash'],272588571,6,55867,924,XVSTRN,847701.8,barrier,"NHY,NHY"
14,26.09785,78.015765,15213,AB Road;Agra Bombay Road;AH 47;NH 46,"AB Road, Ghatigaon, Gwalior District, Madhya Pradesh, 475330",Panihaar Toll Plaza,NHAI,Madhya Pradesh;MP,NHY,95,['cash'],271859741,0,59760.6,884,JVHCOC,907611.8,barrier,NHY
15,23.527324,72.388248,733,Ahmedabad Palanpur Highway;SH 41,"Ahmedabad Palanpur Highway, Mahesana, Mahesana District, Gujarat, 384460",Mehsana Toll Plaza,GSRDC,Gujarat;GJ,SHY,,,279154240,0,4780.7,390500069,JVIVPZ,43663,barrier,"SHY,SHY,RDA,RDA,NGQ,NHY,NHY,NHY,NHY,NHY,NHY,NHY,SHY,SHY,SHY,NHY,NHY,NHY,NHY,NHY"
15,23.186465,72.560319,1430,Ahmedabad Palanpur Highway;SH 41,"Ahmedabad Palanpur Highway, Gandhinagar, Gandhinagar District, Gujarat, 382423",Adalaj Toll Plaza,GSRDC,Gujarat;GJ,SHY,,,85169776,0,7631.7,192,JVKCUH,89277.5,barrier,"SHY,RDA,RDA,NGQ,NHY,NHY,NHY,NHY,NHY,NHY,NHY,SHY,SHY,SHY,NHY,NHY,NHY,NHY,NHY"
15,23.128532,72.592674,1582,Sardar Patel Ring Road;SP Ring Road,"Sardar Patel Ring Road, Gandhinagar, Gandhinagar District, Gujarat, 382421",Tragad Toll Plaza,,Gujarat;GJ,RDA,15,['cash'],270463361,0,8478.9,182,JVKGJ7,97671.4,barrier,"RDA,RDA,NGQ,NHY,NHY,NHY,NHY,NHY,NHY,NHY,SHY,SHY,SHY,NHY,NHY,NHY,NHY,NHY"
15,23.115423,72.642845,1685,Sardar Patel Ring Road;SP Ring Road,"Sardar Patel Ring Road, Gandhinagar, Gujarat, 382426",Bhaat Toll Plaza,,Gujarat;GJ,RDA,16,['cash'],270506139,0,8886.5,177,JVKE2Z,103133.6,barrier,"RDA,NGQ,NHY,NHY,NHY,NHY,NHY,NHY,NHY,SHY,SHY,SHY,NHY,NHY,NHY,NHY,NHY"
15,23.096256,72.686405,1801,Ahmedabad Bypass;Sardar Patel Ring Road;SP Ring Road;NH 48,"Ahmedabad Bypass, Asarva, Ahmedabad District, Gujarat, 382330",Ranasan Toll Plaza,NHAI,Gujarat;GJ,NGQ,30,['cash'],84941335,0,9333.2,181,JVKGG7,108676.7,barrier,"NGQ,NHY,NHY,NHY,NHY,NHY,NHY,NHY,SHY,SHY,SHY,NHY,NHY,NHY,NHY,NHY"
15,22.912917,72.957378,2468,Indore Ahmedabad Highway;NH 47,"Indore Ahmedabad Highway, Kathlal, Kheda District, Gujarat, 387630",Pithai Toll Plaza,NHAI,Gujarat;GJ,NHY,120,['cash'],271131433,4,12018.4,536,JVIJ50,150651.6,barrier,"NHY,NHY,NHY,NHY,NHY,NHY,NHY,SHY,SHY,SHY,NHY,NHY,NHY,NHY,NHY"
15,22.792389,73.533173,3573,Indore Ahmedabad Highway;NH 47,"Indore Ahmedabad Highway, Godhra, Panchmahals District, Gujarat, 388713",Vavadi Khurd Toll Plaza,NHAI,Gujarat;GJ,NHY,135,['cash'],276891405,0,16458.7,468,JVJN3K,223815,barrier,"NHY,NHY,NHY,NHY,NHY,NHY,SHY,SHY,SHY,NHY,NHY,NHY,NHY,NHY"
15,22.793038,73.842874,4202,Indore Ahmedabad Highway;Godhra Road;NH 47,"Indore Ahmedabad Highway, Devgadbaria, Dahod District, Gujarat, 389130",Bhatwada Godhra Toll Plaza,NHAI,Gujarat;GJ,NHY,175,['cash'],271130612,7,18693.4,467,JVJ1GB,259491.3,barrier,"NHY,NHY,NHY,NHY,NHY,SHY,SHY,SHY,NHY,NHY,NHY,NHY,NHY"
15,22.741769,74.83639,6487,Indore Ahmedabad Highway;NH 47,"Indore Ahmedabad Highway, Sardarpur, Dhar District, Madhya Pradesh, 454116",Dattigaon Toll Plaza,NHAI,Madhya Pradesh;MP,NHY,140,['cash'],271859692,0,26700,882,JVH88Z,375486.3,barrier,"NHY,NHY,NHY,NHY,SHY,SHY,SHY,NHY,NHY,NHY,NHY,NHY"
15,22.673233,75.545879,7955,Indore Ahmedabad Highway;Indore Dhar Road;NH 47,"Indore Ahmedabad Highway, Depalpur, Indore District, Madhya Pradesh, 453001",Methwada Toll Plaza,NHAI,Madhya Pradesh;MP,NHY,160,['cash'],94125848,0,31564.9,554,JVG1MH,459590,barrier,"NHY,NHY,NHY,SHY,SHY,SHY,NHY,NHY,NHY,NHY,NHY"
15,22.824767,75.938297,9057,Indore Bypass;AH 47;NH 52,"Indore Bypass, Mangalya, Madhya Pradesh, 453771",Indore Dewas Toll Plaza,NHAI,Madhya Pradesh;MP,NHY,65,['cash'],270626909,6,37321.2,557,JVG6P8,513721.7,barrier,"NHY,NHY,SHY,SHY,SHY,NHY,NHY,NHY,NHY,NHY"
15,22.928557,76.045416,9374,Dewas Bypass;AH 47;NH 52,"Dewas Bypass, Dewas Nagar, Dewas District, Madhya Pradesh, 455111",Dewas Bypass Toll Plaza,MPRDC,Madhya Pradesh;MP,NHY,15,['cash'],280683901,5,38823.1,390522100,NL40ST,531789.3,barrier,"NHY,SHY,SHY,SHY,NHY,NHY,NHY,NHY,NHY"
15,22.975258,76.218503,9693,Dewas Bhopal Corridor Road;SH 28,"Dewas Bhopal Corridor Road, Sonkatch, Dewas District, Madhya Pradesh, 455115",Bhonrasa Toll Plaza,MPRDC,Madhya Pradesh;MP,SHY,72,['cash'],94146447,0,40265.1,566,JVGHFX,552215.9,barrier,"SHY,SHY,SHY,NHY,NHY,NHY,NHY,NHY"
15,23.102401,76.875875,10849,Dewas Bhopal Corridor Road;SH 28,"Dewas Bhopal Corridor Road, Ashta, Sehore District, Madhya Pradesh, 466114",Bheel Khedi Toll Plaza,MPRDC,Madhya Pradesh;MP,SHY,42,['cash'],94135972,0,44310.6,560,JVGA8U,625311.2,barrier,"SHY,SHY,NHY,NHY,NHY,NHY,NHY"
15,23.224669,77.190847,11384,Dewas Bhopal Corridor Road;SH 28,"Dewas Bhopal Corridor Road, Huzur, Bhopal District, Madhya Pradesh, 462030",Fanda Toll Plaza,MPRDC,Madhya Pradesh;MP,SHY,33,['cash'],94097107,0,46352.2,542,JVGM8B,661644,barrier,"SHY,NHY,NHY,NHY,NHY,NHY"
15,23.023873,77.56974,12599,NH 46,"NH 46, Goharganj, Raisen District, Madhya Pradesh, 464993",Vishankheda Toll Plaza,NHAI,Madhya Pradesh;MP,NHY,40,['cash'],282800977,0,51015.5,390522165,XRCT63,718910.3,barrier,"NHY,NHY,NHY,NHY,NHY"
15,23.019309,78.118849,13845,Jabalpur Bhopal Highway;NH 45,"Jabalpur Bhopal Highway, Badi, Raisen District, Madhya Pradesh, 464665",Harshili Toll Plaza,NHAI,Madhya Pradesh;MP,NHY,145,['cash'],285440702,0,55030.1,390522272,K1M1AC,789489.1,barrier,"NHY,NHY,NHY,NHY"
15,23.088718,78.485542,14482,Jabalpur Bhopal Highway;NH 45,"Jabalpur Bhopal Highway, Udaipura, Raisen District, Madhya Pradesh, 464770",Khiriya Toll Plaza,NHAI,Madhya Pradesh;MP,NHY,95,['cash'],293476044,0,57760.6,390522274,P5TGBY,835353,barrier,"NHY,NHY,NHY"
15,23.116025,79.049117,15397,Jabalpur Bhopal Highway;NH 45,"Jabalpur Bhopal Highway, Kareli, Narsinghpur District, Madhya Pradesh, 487330",Sarasdol Toll Plaza,NHAI,Madhya Pradesh;MP,NHY,80,['cash'],286625004,0,61330.7,390522376,8D5MOR,899250.7,barrier,"NHY,NHY"
15,23.150509,79.721713,16565,Jabalpur Bhopal Highway;NH 45,"Jabalpur Bhopal Highway, Shahpura, Jabalpur District, Madhya Pradesh, 483119",Shahpura Toll Plaza,NHAI,Madhya Pradesh;MP,NHY,85,['cash'],293479667,0,66017.6,390522273,LGLAEI,975680.9,barrier,NHY
16,23.527324,72.388248,733,Ahmedabad Palanpur Highway;SH 41,"Ahmedabad Palanpur Highway, Mahesana, Mahesana District, Gujarat, 384460",Mehsana Toll Plaza,GSRDC,Gujarat;GJ,SHY,,,279154240,0,4780.7,390500069,JVIVPZ,43663,barrier,"SHY,SHY,RDA,RDA,NGQ,NHY,NHY,NHY,NHY,NHY,RDA"
16,23.186465,72.560319,1430,Ahmedabad Palanpur Highway;SH 41,"Ahmedabad Palanpur Highway, Gandhinagar, Gandhinagar District, Gujarat, 382423",Adalaj Toll Plaza,GSRDC,Gujarat;GJ,SHY,,,85169776,0,7631.7,192,JVKCUH,89277.5,barrier,"SHY,RDA,RDA,NGQ,NHY,NHY,NHY,NHY,NHY,RDA"
16,23.128532,72.592674,1582,Sardar Patel Ring Road;SP Ring Road,"Sardar Patel Ring Road, Gandhinagar, Gandhinagar District, Gujarat, 382421",Tragad Toll Plaza,,Gujarat;GJ,RDA,15,['cash'],270463361,0,8478.9,182,JVKGJ7,97671.4,barrier,"RDA,RDA,NGQ,NHY,NHY,NHY,NHY,NHY,RDA"
16,23.115423,72.642845,1685,Sardar Patel Ring Road;SP Ring Road,"Sardar Patel Ring Road, Gandhinagar, Gujarat, 382426",Bhaat Toll Plaza,,Gujarat;GJ,RDA,16,['cash'],270506139,0,8886.5,177,JVKE2Z,103133.6,barrier,"RDA,NGQ,NHY,NHY,NHY,NHY,NHY,RDA"
16,23.096256,72.686405,1801,Ahmedabad Bypass;Sardar Patel Ring Road;SP Ring Road;NH 48,"Ahmedabad Bypass, Asarva, Ahmedabad District, Gujarat, 382330",Ranasan Toll Plaza,NHAI,Gujarat;GJ,NGQ,30,['cash'],84941335,0,9333.2,181,JVKGG7,108676.7,barrier,"NGQ,NHY,NHY,NHY,NHY,NHY,RDA"
16,22.912917,72.957378,2468,Indore Ahmedabad Highway;NH 47,"Indore Ahmedabad Highway, Kathlal, Kheda District, Gujarat, 387630",Pithai Toll Plaza,NHAI,Gujarat;GJ,NHY,120,['cash'],271131433,4,12018.4,536,JVIJ50,150651.6,barrier,"NHY,NHY,NHY,NHY,NHY,RDA"
16,22.792389,73.533173,3573,Indore Ahmedabad Highway;NH 47,"Indore Ahmedabad Highway, Godhra, Panchmahals District, Gujarat, 388713",Vavadi Khurd Toll Plaza,NHAI,Gujarat;GJ,NHY,135,['cash'],276891405,0,16458.7,468,JVJN3K,223815,barrier,"NHY,NHY,NHY,NHY,RDA"
16,22.793038,73.842874,4202,Indore Ahmedabad Highway;Godhra Road;NH 47,"Indore Ahmedabad Highway, Devgadbaria, Dahod District, Gujarat, 389130",Bhatwada Godhra Toll Plaza,NHAI,Gujarat;GJ,NHY,175,['cash'],271130612,7,18693.4,467,JVJ1GB,259491.3,barrier,"NHY,NHY,NHY,RDA"
16,22.741769,74.83639,6487,Indore Ahmedabad Highway;NH 47,"Indore Ahmedabad Highway, Sardarpur, Dhar District, Madhya Pradesh, 454116",Dattigaon Toll Plaza,NHAI,Madhya Pradesh;MP,NHY,140,['cash'],271859692,0,26700,882,JVH88Z,375486.3,barrier,"NHY,NHY,RDA"
16,22.673233,75.545879,7955,Indore Ahmedabad Highway;Indore Dhar Road;NH 47,"Indore Ahmedabad Highway, Depalpur, Indore District, Madhya Pradesh, 453001",Methwada Toll Plaza,NHAI,Madhya Pradesh;MP,NHY,160,['cash'],94125848,0,31564.9,554,JVG1MH,459590,barrier,"NHY,RDA"
16,22.775577,75.860412,8756,MR 10 Bypass Road;Kushabhau Thakre Road,"MR 10 Bypass Road, Malharganj, Indore District, Madhya Pradesh, 453555",Kumerdi Toll Plaza,,Madhya Pradesh;MP,RDA,18,['cash'],270620434,0,34646.9,555,JVG2FM,502330.1,barrier,RDA
17,23.527324,72.388248,733,Ahmedabad Palanpur Highway;SH 41,"Ahmedabad Palanpur Highway, Mahesana, Mahesana District, Gujarat, 384460",Mehsana Toll Plaza,GSRDC,Gujarat;GJ,SHY,,,279154240,0,4780.7,390500069,JVIVPZ,43663,barrier,"SHY,SHY,RDA,RDA,NGQ,NHY,NHY,NHY,NHY,NHY,NHY"
17,23.186465,72.560319,1430,Ahmedabad Palanpur Highway;SH 41,"Ahmedabad Palanpur Highway, Gandhinagar, Gandhinagar District, Gujarat, 382423",Adalaj Toll Plaza,GSRDC,Gujarat;GJ,SHY,,,85169776,0,7631.7,192,JVKCUH,89277.5,barrier,"SHY,RDA,RDA,NGQ,NHY,NHY,NHY,NHY,NHY,NHY"
17,23.128532,72.592674,1582,Sardar Patel Ring Road;SP Ring Road,"Sardar Patel Ring Road, Gandhinagar, Gandhinagar District, Gujarat, 382421",Tragad Toll Plaza,,Gujarat;GJ,RDA,15,['cash'],270463361,0,8478.9,182,JVKGJ7,97671.4,barrier,"RDA,RDA,NGQ,NHY,NHY,NHY,NHY,NHY,NHY"
